OBJECTID,id_areafc,id_estfc,nombre,tip_areafc,tip_areafD,fecha_alta,Shape__Area,Shape__Length
3706,200690003384,200690000178,Apeadero de Martutene,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,2859.73828125,340.748168628657
3707,200690003385,200690000216,Apeadero de Gros,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,116.777587890625,59.7520759190138
3708,200710003386,200710000008,Apeadero de Tolosa-Centro,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,1752.08618164063,198.77793529055
3709,200710003387,200710000009,Estación de Tolosa,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,18274.4079589844,1313.81382183517
3710,200730003388,200730000117,Estación de Lasarte/Lasarteko Geltokia,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,12072.1979980469,661.942675720509
3711,480050003402,480050000173,Apeadero de Arakaldo,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,2740.26733398438,361.636591091568
3712,200730003389,200730000118,Estación de Usurbil/Usurbilgo Geltokia,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,4476.22802734375,577.776012841711
3713,200760003391,200760000010,Apeadero de Ordizia,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,6777.72802734375,491.52743927359
3714,200790003392,200790000120,Estación de San Pelaio/San Pelaioko Geltokia,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,7425.23217773438,407.455569879472
3715,200790003393,200790000121,Estación de Zarautz/Zarauzko Geltokia,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,5650.23168945313,545.155802723864
3716,200800003394,200800000005,Estación de Zumárraga,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,48336.2797851563,2137.28042797495
3717,200810003395,200810000136,Estación de Zumaia/Zumaiako Geltokia,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,7979.01635742188,451.493388440078
3718,209010003396,209010000105,Estación de Mendaro/Mendaroko Geltokia,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,1046.14526367188,177.524976136456
3719,480200003430,480200000204,Estación de Santa Águeda,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,2437.13134765625,324.778764934153
3720,209020003397,209020000130,Estación de Lasarte -Oria/Lasarte-Oriako Geltokia,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,4157.1494140625,367.252988287826
3721,480020003398,480020000012,Apartadero de Putxeta,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,2700.2265625,273.980279324338
3722,480830003399,480830000032,Apeadero de Gallarta,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,376.968017578125,215.955133364434
3723,480030003400,480030000109,Estación de Amorabieta,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,4196.8525390625,351.693115527952
3724,480080003403,480080000023,Estación de Traslaviña,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,4649.94384765625,425.603241124225
3725,480080003404,480080000024,Apeadero de Villaverde de Trucios,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,1504.39453125,210.235399345923
3726,480080003405,480080000027,Apeadero de Arzentales,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,109.861083984375,42.322892711858
3727,480080003406,480080000028,Apeadero de El Peso,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,31.04052734375,22.3273912650931
3728,480090003407,480090000092,Apeadero de Arrankudiaga,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,2053.08569335938,351.054858058714
3729,480090003408,480090000094,Apeadero de Bakiola,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,1569.84252929688,227.531886712326
3730,480090003409,480090000174,Apeadero de Arbide,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,2317.70361328125,249.344918357392
3731,480110003410,480110000035,Apartadero de Ollargan,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,30034.6909179688,1036.18500570348
3732,480110003411,480110000091,Estación de Arrigorriaga,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,21607.3127441406,1089.62631513834
3733,480680003465,480680000082,Estación de Mundaka,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,2353.65014648438,265.418436779058
3734,480130003412,480130000045,Estación de Desertu-Barakaldo,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,8482.50610351563,506.617927240242
3735,489120003413,489120000088,Estación de Irauregui,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,2298.10864257813,270.666684147848
3736,480130003414,480130000201,Estación de Lutxana-Barakaldo,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,4954.1669921875,340.050830607421
3737,480150003415,480150000034,Apeadero de Basauri,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,1682.69091796875,215.042767656717
3738,480150003416,480150000036,Estación de Bidebieta-Basauri,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,5585.81713867188,347.15413060847
3739,480150003417,480150000037,Apeadero de Abaroa-San Miguel,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,3013.27270507813,351.396683253869
3740,480150003418,480150000090,Estación de Ariz,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,14567.482421875,660.509653250987
3741,60150003839,60150000020,Apartadero de El Fresnal,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,17763.3647460938,1266.19689874363
3742,480160003419,480160000078,Estación de metro de Berango,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,4254.90307617188,425.429733017757
3743,20180003979,20180000008,Estación de P.B. El Villar,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,173.658935546875,55.3757788174503
3744,480200003421,480200000030,Estación de Funicular de Artxanda,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,450.096923828125,90.8955836654825
3745,480200003422,480200000043,Estación de Funicular de Atxuri,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,8376.60668945313,497.489416517886
3746,480200003423,480200000044,Estación de Louri-Ciudad Jardín,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,1579.44091796875,207.785396603954
3747,480200003424,480200000049,Estación de Zorrotza,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,3069.97778320313,330.852838964045
3748,480200003425,480200000065,Estación de Olabeaga,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,16761.4443359375,1272.25546737218
3749,480200003426,480200000089,Apeadero de Bolueta / Boluetako geralekua,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,5581.71142578125,460.845832052363
3750,480200003427,480200000096,Estación de Bolueta / Boluetako geltokia,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,10975.67578125,553.626929234993
3751,480200003428,480200000189,Apeadero de La Peña de Bilbao,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,2814.458984375,273.51935525827
3752,489010003466,489010000053,Estación de Derio,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,2931.62890625,481.154585379879
3753,480200003429,480200000203,Estación de Zorrotza Xorrozgoiti,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,4504.857421875,307.732707183921
3754,70100003720,70100000011,Estación de Bunyola,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,1524.18310546875,222.003882910426
3755,480200003431,480200000205,Estación de Kastrexana,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,1315.06298828125,223.814249538492
3756,480200003432,480200000206,Estación de Bilbao-Puerto,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,165.25732421875,51.7491813946096
3757,480200003433,480200000207,Apeadero de San Mamés,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,198.2236328125,74.4877813096265
3758,480200003434,480200000208,Apeadero de Autonomía,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,1138.64526367188,146.967755579745
3759,480200003435,480200000209,Apeadero de Ametzola,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,2768.06030273438,244.835117470102
3760,480450003453,480450000068,Estación de Sodupe,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,4055.728515625,367.660142804089
3761,480450003454,480450000069,Apeadero de Güeñes,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,1115.56713867188,217.385049119164
3762,20690003980,20690000010,Estación de Hoya del Pozo,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,139.086669921875,49.4949027948636
3763,480200003436,480200000210,Estación de La Casilla,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,2160.24365234375,221.323215855774
3764,480200003437,480200000211,Apeadero de Zabalburu,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,699.449951171875,248.812825898601
3765,480200003438,480200000223,Estación de Basurto-Hospital,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,61.375,31.9193331698625
3766,480200003439,480200000224,Apeadero de Miribilla,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,1336.04736328125,149.216495801249
3767,480210003440,480210000031,Estación de Itxasbegi-Busturia,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,3376.58203125,332.325647334085
3768,480210003441,480210000083,Estación de Busturia-San Kristobal,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,450.855224609375,214.801529445887
3769,480210003442,480210000198,Apeadero de Busturi-Axpe,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,448.515869140625,159.337802499535
3770,480220003443,480220000026,Estación de Carranza,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,67.171875,33.7744452266092
3771,480220003444,480220000160,Estación de Karranza,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,5808.27905273438,425.573418468211
3772,480270003445,480270000112,Estación de Durango,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,32865.2592773438,1062.26318118868
3773,480340003446,480340000114,Estación de Ermua/Ermuako Geltokia,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,2188.40258789063,204.504043255873
3774,500840003647,500840000074,-997,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,64.47021484375,32.8284308097998
3775,480360003447,480360000107,Estación de Usansolo,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,2890.13745117188,306.573273426977
3776,480360003448,480360000108,Apeadero de Zuhatzu,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,3116.7412109375,389.413998870965
3777,480440003449,480440000071,Estación de metro de Aiboa,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,2949.36669921875,433.671424493288
3778,480440003450,480440000072,Estación de metro de Neguri,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,1903.10571289063,255.970062324488
3779,480440003451,480440000079,Estación de metro de Bidezabal,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,2248.18969726563,287.005846456643
3780,480440003452,480440000081,Estación de metro de Algorta,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,123.59423828125,52.0771466358777
3781,480800003474,480800000200,Apeadero de Trapaga,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,11546.4645996094,707.25832334935
3782,480450003455,480450000095,Estación de Zaramillo,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,2120.5439453125,263.578976235294
3783,480450003456,480450000186,Apeadero de Lambarri,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,3321.12133789063,252.386985356607
3784,480450003457,480450000187,Apeadero de Artxube,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,961.51318359375,174.106770706021
3785,480450003458,480450000188,Apeadero de La Quadra,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,645.33544921875,226.589638702111
3786,480460003459,480460000099,Apeadero de Institutoa,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,2018.77099609375,231.326408594219
3787,480460003460,480460000100,Estación de Gernika,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,11495.4348144531,570.903629279331
3788,480550003461,480550000111,Estación de Lemoa,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,105.782958984375,42.1114457182836
3789,480650003462,480650000093,Apartadero de Ugao-Miraballes,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,1292.27197265625,184.33879386775
3790,480670003463,480670000038,Estación de Zugaztieta,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,1637.0322265625,221.037337678726
3791,480670003464,480670000097,Estación de Muxika,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,1075.87768554688,230.823651032212
3792,480710003467,480710000039,Estación de Muskiz,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,7819.3818359375,725.334400305969
3793,480740003468,480740000013,Estación de Orduña,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,30970.9816894531,1429.88661277695
3794,480770003469,480770000077,Estación de metro de Plentzia,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,7825.91650390625,546.318938890517
3795,480780003470,480780000199,Apeadero de Portugalete,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,4653.02514648438,355.787347534839
3796,480800003471,480800000041,Estación de Funicular de Larreineta-Base,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,3459.80126953125,285.613111045796
3797,480800003472,480800000042,Estación de Funicular Larreineta-Final,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,1552.40112304688,167.233235926266
3798,480800003473,480800000193,Apartadero del Valle de Trápaga/Trapagaran,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,7302.93383789063,599.294212807663
3799,480810003475,480810000098,Estación de Lezama,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,2976.23559570313,349.529674721415
3800,480820003476,480820000194,Apeadero de Peñota,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,2571.05395507813,251.567669208006
3801,480820003477,480820000195,Estación de Santurtzi,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,10044.9309082031,475.638565504865
3802,480820003478,480820000196,Apeadero-cargadero de Santurci-Puerto,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,1349.44360351563,158.293374945637
3803,480820003479,480820000197,Apartadero-cargadero de Bibalo-Mercancías,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,138721.675048828,3410.84334993049
3804,480830003480,480830000040,Estación de Ortuella,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,3196.05493164063,546.83213304114
3805,480830003481,480830000191,Apeadero de la Sagrada Familia,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,725.064697265625,209.489812416628
3806,502970003704,502970000108,Apartadero de Cogullada,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,804.3212890625,124.287657564926
3807,480840003483,480840000046,Apartadero de Galindo,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,6776.3720703125,418.670489591727
3808,480840003484,480840000048,Apartadero de Sestao,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,5871.26733398438,398.401643496175
3809,480840003485,480840000057,Apeadero de La Iberia,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,3656.81665039063,261.157534309672
3810,489040003503,489040000051,Estación de Sondika,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,4559.47802734375,270.611505560824
3811,480850003486,480850000080,Estación de metro de Larrabasterra,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,4256.09008789063,488.418550710806
3812,480900003487,480900000025,Estación de Balmaseda V.,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,15125.1403808594,1753.78652770622
3813,480900003488,480900000181,Estación de Balmaseda-Mercancías,1,Perímetro de infraestructura,2018/02/18 00:00:00+00,8918.88305664063,385.332793151141
